DATAFLOW,FREQ,CLASSE_ETA,IMPORTO,ITTER107,SESSO,TIPO_DATO,TIPO_PENSIONE,TIME_PERIOD,OBS_VALUE
IT1:46_812(1.2),A,TOTAL,TOTAL,ITF31,9,P_RSNU,ALL,01/01/2016,191687
IT1:46_812(1.2),A,TOTAL,TOTAL,ITF3,9,P_RSNU,DISAB1,01/01/2016,134501
IT1:46_812(1.2),A,TOTAL,TOTAL,ITG2A,9,P_RSNU,NOCONT,01/01/2016,714
IT1:46_812(1.2),A,TOTAL,TOTAL,ITDA,9,P_RSNU,CIVWAC,01/01/2016,7549
IT1:46_812(1.2),A,TOTAL,TOTAL,ITG2B,9,P_RSNU,TOTDIS,01/01/2016,6919
IT1:46_812(1.2),A,TOTAL,TOTAL,ITD59,9,P_RSNU,CIVDIS,01/01/2016,12170
IT1:46_812(1.2),A,TOTAL,TOTAL,ITF31,9,P_RSNU,ACCALL,01/01/2016,25670
IT1:46_812(1.2),A,TOTAL,TOTAL,ITF12,9,P_RSNU,DISAB1,01/01/2016,8043
IT1:46_812(1.2),A,TOTAL,TOTAL,ITG2A,9,P_RSNU,OLSEN1,01/01/2016,9726
IT1:46_812(1.2),A,TOTAL,TOTAL,ITF13,9,P_RSNU,COMP,01/01/2016,6555
IT1:46_812(1.2),A,TOTAL,TOTAL,ITD59,9,P_RSNU,CIVWAC,01/01/2016,1956
IT1:46_812(1.2),A,TOTAL,TOTAL,ITDA,9,P_RSNU,CIVDIS,01/01/2016,24133
IT1:46_812(1.2),A,TOTAL,TOTAL,ITG2B,9,P_RSNU,SURV,01/01/2016,7856
IT1:46_812(1.2),A,TOTAL,TOTAL,ITF3,9,P_RSPER,WAR,01/01/2016,0.28
IT1:46_812(1.2),A,TOTAL,TOTAL,ITF3,9,P_RSNU,NOCONT,01/01/2016,142482
IT1:46_812(1.2),A,TOTAL,TOTAL,ITG2A,9,P_RSNU,SURV,01/01/2016,4468
IT1:46_812(1.2),A,TOTAL,TOTAL,ITF12,9,P_RSNU,NOCONT,01/01/2016,5237
IT1:46_812(1.2),A,TOTAL,TOTAL,ITF3,9,P_RSPER,SURV,01/01/2016,5.92
IT1:46_812(1.2),A,TOTAL,TOTAL,ITG2B,9,P_RSNU,OLSEN1,01/01/2016,14714
IT1:46_812(1.2),A,TOTAL,TOTAL,ITDA,9,P_RSNU,CIVDAC,01/01/2016,3492
IT1:46_812(1.2),A,TOTAL,TOTAL,ITD59,9,P_RSNU,COMP,01/01/2016,5312
IT1:46_812(1.2),A,TOTAL,TOTAL,ITG2A,9,P_RSNU,TOTDIS,01/01/2016,3446
IT1:46_812(1.2),A,TOTAL,TOTAL,ITF13,9,P_RSNU,CIVWAC,01/01/2016,3650
IT1:46_812(1.2),A,TOTAL,TOTAL,ITF12,9,P_RSNU,OLSEN1,01/01/2016,55860
IT1:46_812(1.2),A,TOTAL,TOTAL,ITF3,9,P_RSNU,OLSEN1,01/01/2016,658235
IT1:46_812(1.2),A,TOTAL,TOTAL,ITG27,9,P_RSNU,NOCONT,01/01/2016,11276
IT1:46_812(1.2),A,TOTAL,TOTAL,ITF22,9,P_RSNU,TOTDIS,01/01/2016,10451
IT1:46_812(1.2),A,TOTAL,TOTAL,ITF14,9,P_RSNU,ALL,01/01/2016,105860
IT1:46_812(1.2),A,TOTAL,TOTAL,ITNI,9,P_RSNU,WAR,01/01/2016,73
IT1:46_812(1.2),A,TOTAL,TOTAL,ITG28,9,P_RSNU,CIVDIS,01/01/2016,13161
IT1:46_812(1.2),A,TOTAL,TOTAL,ITF21,9,P_RSNU,WAR,01/01/2016,638
IT1:46_812(1.2),A,TOTAL,TOTAL,ITD57,9,P_RSNU,WAR,01/01/2016,1601
IT1:46_812(1.2),A,TOTAL,TOTAL,ITF33,9,P_RSNU,CIVDIS,01/01/2016,182803
IT1:46_812(1.2),A,TOTAL,TOTAL,ITG28,9,P_RSNU,CIVWAC,01/01/2016,2587
IT1:46_812(1.2),A,TOTAL,TOTAL,ITE,9,P_RSNU,NOCONT,01/01/2016,171911
IT1:46_812(1.2),A,TOTAL,TOTAL,ITF1,9,P_RSPER,DISAB1,01/01/2016,2.94
IT1:46_812(1.2),A,TOTAL,TOTAL,ITF22,9,P_RSNU,ACCALL,01/01/2016,6229
IT1:46_812(1.2),A,TOTAL,TOTAL,ITF33,9,P_RSNU,CIVDAC,01/01/2016,27440
IT1:46_812(1.2),A,TOTAL,TOTAL,ITG28,9,P_RSNU,COMP,01/01/2016,2835
IT1:46_812(1.2),A,TOTAL,TOTAL,ITE,9,P_RSNU,DISAB1,01/01/2016,265242
IT1:46_812(1.2),A,TOTAL,TOTAL,ITNI,9,P_RSNU,SURV,01/01/2016,64
IT1:46_812(1.2),A,TOTAL,TOTAL,ITF14,9,P_RSNU,SURV,01/01/2016,30574
IT1:46_812(1.2),A,TOTAL,TOTAL,ITF1,9,P_RSPER,NOCONT,01/01/2016,1.7
IT1:46_812(1.2),A,TOTAL,TOTAL,ITG28,9,P_RSNU,DISAB1,01/01/2016,7314
IT1:46_812(1.2),A,TOTAL,TOTAL,ITF33,9,P_RSNU,ALL,01/01/2016,631167
IT1:46_812(1.2),A,TOTAL,TOTAL,ITD58,9,P_RSNU,ACCALL,01/01/2016,10257
IT1:46_812(1.2),A,TOTAL,TOTAL,ITF22,9,P_RSNU,ALL,01/01/2016,61773
IT1:46_812(1.2),A,TOTAL,TOTAL,ITF14,9,P_RSNU,OLSEN1,01/01/2016,71199
IT1:46_812(1.2),A,TOTAL,TOTAL,ITE,9,P_RSNU,COMP,01/01/2016,169624
IT1:46_812(1.2),A,TOTAL,TOTAL,ITF1,9,P_RSPER,OLSEN1,01/01/2016,17.41
IT1:46_812(1.2),A,TOTAL,TOTAL,ITNI,9,P_RSNU,OLSEN1,01/01/2016,82
IT1:46_812(1.2),A,TOTAL,TOTAL,ITG28,9,P_RSNU,NOCONT,01/01/2016,4005
IT1:46_812(1.2),A,TOTAL,TOTAL,ITF33,9,P_RSNU,ACCALL,01/01/2016,104272
IT1:46_812(1.2),A,TOTAL,TOTAL,ITF22,9,P_RSNU,CIVDAC,01/01/2016,1696
IT1:46_812(1.2),A,TOTAL,TOTAL,ITF32,9,P_RSNU,WAR,01/01/2016,1314
IT1:46_812(1.2),A,TOTAL,TOTAL,ITD58,9,P_RSNU,ALL,01/01/2016,112302
IT1:46_812(1.2),A,TOTAL,TOTAL,ITE,9,P_RSNU,CIVWAC,01/01/2016,96714
IT1:46_812(1.2),A,TOTAL,TOTAL,ITF14,9,P_RSNU,TOTDIS,01/01/2016,17506
IT1:46_812(1.2),A,TOTAL,TOTAL,ITF1,9,P_RSPER,SURV,01/01/2016,7.66
IT1:46_812(1.2),A,TOTAL,TOTAL,ITF1,9,P_RSPER,COMP,01/01/2016,1.8
IT1:46_812(1.2),A,TOTAL,TOTAL,ITG28,9,P_RSNU,CIVDAC,01/01/2016,2236
IT1:46_812(1.2),A,TOTAL,TOTAL,ITE,9,P_RSPER,ALL,01/01/2016,25.98
IT1:46_812(1.2),A,TOTAL,TOTAL,ITS,9,P_RSNU,OLSEN1,01/01/2016,263543
IT1:46_812(1.2),A,TOTAL,TOTAL,ITF21,9,P_RSNU,OLSEN1,01/01/2016,16355
IT1:46_812(1.2),A,TOTAL,TOTAL,ITG27,9,P_RSNU,OLSEN1,01/01/2016,77621
IT1:46_812(1.2),A,TOTAL,TOTAL,ITF1,9,P_RSNU,WAR,01/01/2016,6317
IT1:46_812(1.2),A,TOTAL,TOTAL,ITD57,9,P_RSNU,OLSEN1,01/01/2016,93735
IT1:46_812(1.2),A,TOTAL,TOTAL,ITF33,9,P_RSNU,NOCONT,01/01/2016,88111
IT1:46_812(1.2),A,TOTAL,TOTAL,ITS,9,P_RSNU,DISAB1,01/01/2016,16283
IT1:46_812(1.2),A,TOTAL,TOTAL,ITG27,9,P_RSNU,SURV,01/01/2016,34947
IT1:46_812(1.2),A,TOTAL,TOTAL,ITE,9,P_RSNU,WAR,01/01/2016,50080
IT1:46_812(1.2),A,TOTAL,TOTAL,ITF21,9,P_RSNU,SURV,01/01/2016,7420
IT1:46_812(1.2),A,TOTAL,TOTAL,ITF1,9,P_RSPER,ALL,01/01/2016,27
IT1:46_812(1.2),A,TOTAL,TOTAL,ITF2,9,P_RSNU,ACCALL,01/01/2016,9403
IT1:46_812(1.2),A,TOTAL,TOTAL,ITG27,9,P_RSNU,TOTDIS,01/01/2016,30771
IT1:46_812(1.2),A,TOTAL,TOTAL,ITF33,9,P_RSNU,DISAB1,01/01/2016,53420
IT1:46_812(1.2),A,TOTAL,TOTAL,ITG27,9,P_RSNU,WAR,01/01/2016,1529
IT1:46_812(1.2),A,TOTAL,TOTAL,ITS,9,P_RSNU,COMP,01/01/2016,5118
IT1:46_812(1.2),A,TOTAL,TOTAL,ITE,9,P_RSNU,TOTDIS,01/01/2016,566706
IT1:46_812(1.2),A,TOTAL,TOTAL,ITF33,9,P_RSNU,COMP,01/01/2016,21935
IT1:46_812(1.2),A,TOTAL,TOTAL,ITD57,9,P_RSNU,SURV,01/01/2016,31021
IT1:46_812(1.2),A,TOTAL,TOTAL,ITF14,9,P_RSNU,WAR,01/01/2016,2254
IT1:46_812(1.2),A,TOTAL,TOTAL,ITF1,9,P_RSPER,CIVDIS,01/01/2016,5.26
IT1:46_812(1.2),A,TOTAL,TOTAL,ITG28,9,P_RSNU,ACCALL,01/01/2016,8338
IT1:46_812(1.2),A,TOTAL,TOTAL,ITE,9,P_RSNU,SURV,01/01/2016,854982
IT1:46_812(1.2),A,TOTAL,TOTAL,ITF21,9,P_RSNU,TOTDIS,01/01/2016,5210
IT1:46_812(1.2),A,TOTAL,TOTAL,ITD57,9,P_RSNU,TOTDIS,01/01/2016,14194
IT1:46_812(1.2),A,TOTAL,TOTAL,ITG28,9,P_RSNU,ALL,01/01/2016,48333
IT1:46_812(1.2),A,TOTAL,TOTAL,ITF33,9,P_RSNU,CIVWAC,01/01/2016,51091
IT1:46_812(1.2),A,TOTAL,TOTAL,ITS,9,P_RSNU,ALL,01/01/2016,406181
IT1:46_812(1.2),A,TOTAL,TOTAL,ITE,9,P_RSNU,OLSEN1,01/01/2016,2140748
IT1:46_812(1.2),A,TOTAL,TOTAL,ITF11,9,P_RSNU,NOCONT,01/01/2016,5271
IT1:46_812(1.2),A,TOTAL,TOTAL,ITG28,9,P_RSNU,OLSEN1,01/01/2016,27092
IT1:46_812(1.2),A,TOTAL,TOTAL,ITNI,9,P_RSNU,DISAB1,01/01/2016,3
IT1:46_812(1.2),A,TOTAL,TOTAL,ITF11,9,P_RSNU,CIVDIS,01/01/2016,17187
IT1:46_812(1.2),A,TOTAL,TOTAL,ITD58,9,P_RSNU,COMP,01/01/2016,5310
IT1:46_812(1.2),A,TOTAL,TOTAL,ITF22,9,P_RSNU,DISAB1,01/01/2016,7649
IT1:46_812(1.2),A,TOTAL,TOTAL,ITF32,9,P_RSNU,COMP,01/01/2016,3744
IT1:46_812(1.2),A,TOTAL,TOTAL,ITDA,9,P_RSPER,SURV,01/01/2016,6.3
IT1:46_812(1.2),A,TOTAL,TOTAL,ITF32,9,P_RSNU,CIVWAC,01/01/2016,4440
IT1:46_812(1.2),A,TOTAL,TOTAL,ITF22,9,P_RSNU,NOCONT,01/01/2016,3217
IT1:46_812(1.2),A,TOTAL,TOTAL,ITG29,9,P_RSNU,CIVDIS,01/01/2016,8290
IT1:46_812(1.2),A,TOTAL,TOTAL,ITG2C,9,P_RSNU,SURV,01/01/2016,9599
IT1:46_812(1.2),A,TOTAL,TOTAL,ITF11,9,P_RSNU,CIVWAC,01/01/2016,3717
IT1:46_812(1.2),A,TOTAL,TOTAL,ITF14,9,P_RSNU,CIVDIS,01/01/2016,17506
IT1:46_812(1.2),A,TOTAL,TOTAL,ITD58,9,P_RSNU,DISAB1,01/01/2016,8460
IT1:46_812(1.2),A,TOTAL,TOTAL,ITF32,9,P_RSNU,CIVDIS,01/01/2016,19011
IT1:46_812(1.2),A,TOTAL,TOTAL,ITDA,9,P_RSPER,OLSEN1,01/01/2016,19.73
IT1:46_812(1.2),A,TOTAL,TOTAL,ITF22,9,P_RSNU,OLSEN1,01/01/2016,40588
IT1:46_812(1.2),A,TOTAL,TOTAL,ITG29,9,P_RSNU,CIVWAC,01/01/2016,2062
IT1:46_812(1.2),A,TOTAL,TOTAL,ITF11,9,P_RSNU,COMP,01/01/2016,5854
IT1:46_812(1.2),A,TOTAL,TOTAL,ITG2C,9,P_RSNU,OLSEN1,01/01/2016,18985
IT1:46_812(1.2),A,TOTAL,TOTAL,ITG29,9,P_RSNU,COMP,01/01/2016,1483
IT1:46_812(1.2),A,TOTAL,TOTAL,ITF14,9,P_RSNU,CIVDAC,01/01/2016,2465
IT1:46_812(1.2),A,TOTAL,TOTAL,ITF11,9,P_RSNU,DISAB1,01/01/2016,12868
IT1:46_812(1.2),A,TOTAL,TOTAL,ITDA,9,P_RSPER,NOCONT,01/01/2016,0.52
IT1:46_812(1.2),A,TOTAL,TOTAL,ITD58,9,P_RSNU,NOCONT,01/01/2016,2767
IT1:46_812(1.2),A,TOTAL,TOTAL,ITF32,9,P_RSNU,CIVDAC,01/01/2016,2435
IT1:46_812(1.2),A,TOTAL,TOTAL,ITG29,9,P_RSNU,DISAB1,01/01/2016,4972
IT1:46_812(1.2),A,TOTAL,TOTAL,ITF22,9,P_RSNU,SURV,01/01/2016,18417
IT1:46_812(1.2),A,TOTAL,TOTAL,ITDA,9,P_RSPER,DISAB1,01/01/2016,1.47
IT1:46_812(1.2),A,TOTAL,TOTAL,ITG2C,9,P_RSNU,NOCONT,01/01/2016,3152
IT1:46_812(1.2),A,TOTAL,TOTAL,ITF32,9,P_RSNU,ALL,01/01/2016,77194
IT1:46_812(1.2),A,TOTAL,TOTAL,ITG29,9,P_RSNU,CIVDAC,01/01/2016,1368
IT1:46_812(1.2),A,TOTAL,TOTAL,ITF3,9,P_RSPER,ALL,01/01/2016,21.62
IT1:46_812(1.2),A,TOTAL,TOTAL,ITF14,9,P_RSNU,CIVWAC,01/01/2016,3494
IT1:46_812(1.2),A,TOTAL,TOTAL,ITDA,9,P_RSPER,WAR,01/01/2016,0.22
IT1:46_812(1.2),A,TOTAL,TOTAL,ITF1,9,P_RSPER,WAR,01/01/2016,0.48
IT1:46_812(1.2),A,TOTAL,TOTAL,ITG28,9,P_RSNU,SURV,01/01/2016,12547
IT1:46_812(1.2),A,TOTAL,TOTAL,ITD58,9,P_RSNU,CIVDAC,01/01/2016,1813
IT1:46_812(1.2),A,TOTAL,TOTAL,ITF22,9,P_RSNU,CIVDIS,01/01/2016,10451
IT1:46_812(1.2),A,TOTAL,TOTAL,ITE,9,P_RSNU,CIVDIS,01/01/2016,566706
IT1:46_812(1.2),A,TOTAL,TOTAL,ITF32,9,P_RSNU,TOTDIS,01/01/2016,19011
IT1:46_812(1.2),A,TOTAL,TOTAL,ITG28,9,P_RSNU,TOTDIS,01/01/2016,13161
IT1:46_812(1.2),A,TOTAL,TOTAL,ITNI,9,P_RSNU,COMP,01/01/2016,4
IT1:46_812(1.2),A,TOTAL,TOTAL,ITE,9,P_RSNU,CIVDAC,01/01/2016,73352
IT1:46_812(1.2),A,TOTAL,TOTAL,ITF32,9,P_RSNU,SURV,01/01/2016,22252
IT1:46_812(1.2),A,TOTAL,TOTAL,ITF11,9,P_RSNU,ACCALL,01/01/2016,11086
IT1:46_812(1.2),A,TOTAL,TOTAL,ITF14,9,P_RSNU,DISAB1,01/01/2016,10504
IT1:46_812(1.2),A,TOTAL,TOTAL,ITF22,9,P_RSNU,CIVWAC,01/01/2016,2526
IT1:46_812(1.2),A,TOTAL,TOTAL,ITD58,9,P_RSNU,CIVDIS,01/01/2016,14311
IT1:46_812(1.2),A,TOTAL,TOTAL,ITNI,9,P_RSNU,ALL,01/01/2016,226
IT1:46_812(1.2),A,TOTAL,TOTAL,ITG28,9,P_RSNU,WAR,01/01/2016,540
IT1:46_812(1.2),A,TOTAL,TOTAL,ITF32,9,P_RSNU,OLSEN1,01/01/2016,45685
IT1:46_812(1.2),A,TOTAL,TOTAL,ITE,9,P_RSNU,ALL,01/01/2016,3134960
IT1:46_812(1.2),A,TOTAL,TOTAL,ITF22,9,P_RSNU,COMP,01/01/2016,3277
IT1:46_812(1.2),A,TOTAL,TOTAL,ITF11,9,P_RSNU,ALL,01/01/2016,83264
IT1:46_812(1.2),A,TOTAL,TOTAL,ITF32,9,P_RSNU,NOCONT,01/01/2016,5963
IT1:46_812(1.2),A,TOTAL,TOTAL,ITG29,9,P_RSNU,ACCALL,01/01/2016,4860
IT1:46_812(1.2),A,TOTAL,TOTAL,ITF14,9,P_RSNU,COMP,01/01/2016,5995
IT1:46_812(1.2),A,TOTAL,TOTAL,ITG2C,9,P_RSNU,WAR,01/01/2016,338
IT1:46_812(1.2),A,TOTAL,TOTAL,ITE,9,P_RSNU,ACCALL,01/01/2016,396640
IT1:46_812(1.2),A,TOTAL,TOTAL,ITG29,9,P_RSNU,ALL,01/01/2016,36554
IT1:46_812(1.2),A,TOTAL,TOTAL,ITD58,9,P_RSNU,CIVWAC,01/01/2016,2241
IT1:46_812(1.2),A,TOTAL,TOTAL,ITF11,9,P_RSNU,CIVDAC,01/01/2016,2384
IT1:46_812(1.2),A,TOTAL,TOTAL,ITF32,9,P_RSNU,DISAB1,01/01/2016,12834
IT1:46_812(1.2),A,TOTAL,TOTAL,ITG2C,9,P_RSNU,TOTDIS,01/01/2016,9296
IT1:46_812(1.2),A,TOTAL,TOTAL,ITE22,9,P_RSNU,OLSEN1,01/01/2016,45671
IT1:46_812(1.2),A,TOTAL,TOTAL,ITE13,9,P_RSNU,COMP,01/01/2016,4823
IT1:46_812(1.2),A,TOTAL,TOTAL,ITE1,9,P_RSNU,WAR,01/01/2016,12426
IT1:46_812(1.2),A,TOTAL,TOTAL,ITG11,9,P_RSNU,DISAB1,01/01/2016,11799
IT1:46_812(1.2),A,TOTAL,TOTAL,ITE33,9,P_RSNU,OLSEN1,01/01/2016,68114
IT1:46_812(1.2),A,TOTAL,TOTAL,ITE19,9,P_RSNU,NOCONT,01/01/2016,2205
IT1:46_812(1.2),A,TOTAL,TOTAL,ITF52,9,P_RSNU,NOCONT,01/01/2016,3051
IT1:46_812(1.2),A,TOTAL,TOTAL,ITG11,9,P_RSNU,COMP,01/01/2016,4728
IT1:46_812(1.2),A,TOTAL,TOTAL,ITE33,9,P_RSNU,NOCONT,01/01/2016,2785
IT1:46_812(1.2),A,TOTAL,TOTAL,ITE19,9,P_RSNU,OLSEN1,01/01/2016,61790
IT1:46_812(1.2),A,TOTAL,TOTAL,ITF52,9,P_RSNU,OLSEN1,01/01/2016,32073
IT1:46_812(1.2),A,TOTAL,TOTAL,ITE19,9,P_RSNU,DISAB1,01/01/2016,5432
IT1:46_812(1.2),A,TOTAL,TOTAL,ITE33,9,P_RSNU,DISAB1,01/01/2016,10431
IT1:46_812(1.2),A,TOTAL,TOTAL,ITF52,9,P_RSNU,SURV,01/01/2016,14336
IT1:46_812(1.2),A,TOTAL,TOTAL,ITE19,9,P_RSNU,SURV,01/01/2016,22036
IT1:46_812(1.2),A,TOTAL,TOTAL,ITG11,9,P_RSNU,CIVDIS,01/01/2016,21148
IT1:46_812(1.2),A,TOTAL,TOTAL,ITF52,9,P_RSNU,TOTDIS,01/01/2016,8590
IT1:46_812(1.2),A,TOTAL,TOTAL,ITE19,9,P_RSNU,TOTDIS,01/01/2016,11068
IT1:46_812(1.2),A,TOTAL,TOTAL,ITE33,9,P_RSNU,COMP,01/01/2016,7598
IT1:46_812(1.2),A,TOTAL,TOTAL,ITG11,9,P_RSNU,CIVDAC,01/01/2016,3527
IT1:46_812(1.2),A,TOTAL,TOTAL,ITF52,9,P_RSNU,WAR,01/01/2016,578
IT1:46_812(1.2),A,TOTAL,TOTAL,ITG11,9,P_RSNU,CIVWAC,01/01/2016,5257
IT1:46_812(1.2),A,TOTAL,TOTAL,ITG11,9,P_RSNU,NOCONT,01/01/2016,13575
IT1:46_812(1.2),A,TOTAL,TOTAL,ITF52,9,P_RSNU,DISAB1,01/01/2016,3405
IT1:46_812(1.2),A,TOTAL,TOTAL,ITE33,9,P_RSNU,SURV,01/01/2016,26360
IT1:46_812(1.2),A,TOTAL,TOTAL,ITF52,9,P_RSNU,ACCALL,01/01/2016,4999
IT1:46_812(1.2),A,TOTAL,TOTAL,ITE34,9,P_RSNU,ALL,01/01/2016,60764
IT1:46_812(1.2),A,TOTAL,TOTAL,ITG12,9,P_RSNU,ACCALL,01/01/2016,42467
IT1:46_812(1.2),A,TOTAL,TOTAL,ITF52,9,P_RSNU,ALL,01/01/2016,48757
IT1:46_812(1.2),A,TOTAL,TOTAL,ITE19,9,P_RSNU,CIVDAC,01/01/2016,1082
IT1:46_812(1.2),A,TOTAL,TOTAL,ITF52,9,P_RSNU,CIVDAC,01/01/2016,1494
IT1:46_812(1.2),A,TOTAL,TOTAL,ITG11,9,P_RSNU,WAR,01/01/2016,1560
IT1:46_812(1.2),A,TOTAL,TOTAL,ITE34,9,P_RSNU,ACCALL,01/01/2016,9336
IT1:46_812(1.2),A,TOTAL,TOTAL,ITE19,9,P_RSNU,CIVDIS,01/01/2016,11068
IT1:46_812(1.2),A,TOTAL,TOTAL,ITF52,9,P_RSNU,CIVDIS,01/01/2016,8590
IT1:46_812(1.2),A,TOTAL,TOTAL,ITG11,9,P_RSNU,TOTDIS,01/01/2016,21148
IT1:46_812(1.2),A,TOTAL,TOTAL,ITE33,9,P_RSNU,WAR,01/01/2016,1700
IT1:46_812(1.2),A,TOTAL,TOTAL,ITE19,9,P_RSNU,CIVWAC,01/01/2016,1338
IT1:46_812(1.2),A,TOTAL,TOTAL,ITG11,9,P_RSNU,SURV,01/01/2016,30611
IT1:46_812(1.2),A,TOTAL,TOTAL,ITF52,9,P_RSNU,CIVWAC,01/01/2016,2097
IT1:46_812(1.2),A,TOTAL,TOTAL,ITE33,9,P_RSNU,TOTDIS,01/01/2016,13353
IT1:46_812(1.2),A,TOTAL,TOTAL,ITE19,9,P_RSNU,COMP,01/01/2016,4088
IT1:46_812(1.2),A,TOTAL,TOTAL,ITG11,9,P_RSNU,OLSEN1,01/01/2016,56186
IT1:46_812(1.2),A,TOTAL,TOTAL,ITF52,9,P_RSNU,COMP,01/01/2016,2193
IT1:46_812(1.2),A,TOTAL,TOTAL,ITE33,9,P_RSNU,CIVWAC,01/01/2016,1837
IT1:46_812(1.2),A,TOTAL,TOTAL,ITE19,9,P_RSNU,ALL,01/01/2016,78535
IT1:46_812(1.2),A,TOTAL,TOTAL,ITE19,9,P_RSNU,WAR,01/01/2016,954
IT1:46_812(1.2),A,TOTAL,TOTAL,ITF6,9,P_RSNU,ACCALL,01/01/2016,80463
IT1:46_812(1.2),A,TOTAL,TOTAL,ITE32,9,P_RSNU,TOTDIS,01/01/2016,21364
IT1:46_812(1.2),A,TOTAL,TOTAL,ITG1,9,P_RSPER,COMP,01/01/2016,1.12
IT1:46_812(1.2),A,TOTAL,TOTAL,ITF6,9,P_RSNU,NOCONT,01/01/2016,43671
IT1:46_812(1.2),A,TOTAL,TOTAL,ITE1A,9,P_RSNU,DISAB1,01/01/2016,6310
IT1:46_812(1.2),A,TOTAL,TOTAL,ITE32,9,P_RSNU,SURV,01/01/2016,37993
IT1:46_812(1.2),A,TOTAL,TOTAL,ITG1,9,P_RSPER,CIVDIS,01/01/2016,5.64
IT1:46_812(1.2),A,TOTAL,TOTAL,ITF6,9,P_RSNU,OLSEN1,01/01/2016,278307
IT1:46_812(1.2),A,TOTAL,TOTAL,ITG1,9,P_RSPER,ALL,01/01/2016,23.33
IT1:46_812(1.2),A,TOTAL,TOTAL,ITF6,9,P_RSNU,DISAB1,01/01/2016,70529
IT1:46_812(1.2),A,TOTAL,TOTAL,ITE1A,9,P_RSNU,NOCONT,01/01/2016,2644
IT1:46_812(1.2),A,TOTAL,TOTAL,ITF6,9,P_RSNU,SURV,01/01/2016,138542
IT1:46_812(1.2),A,TOTAL,TOTAL,ITG1,9,P_RSNU,WAR,01/01/2016,15265
IT1:46_812(1.2),A,TOTAL,TOTAL,ITE32,9,P_RSNU,NOCONT,01/01/2016,4166
IT1:46_812(1.2),A,TOTAL,TOTAL,ITE1A,9,P_RSNU,OLSEN1,01/01/2016,45794
IT1:46_812(1.2),A,TOTAL,TOTAL,ITF6,9,P_RSNU,TOTDIS,01/01/2016,133643
IT1:46_812(1.2),A,TOTAL,TOTAL,ITG1,9,P_RSNU,TOTDIS,01/01/2016,285309
IT1:46_812(1.2),A,TOTAL,TOTAL,ITE1A,9,P_RSNU,SURV,01/01/2016,19239
IT1:46_812(1.2),A,TOTAL,TOTAL,ITF6,9,P_RSNU,WAR,01/01/2016,7207
IT1:46_812(1.2),A,TOTAL,TOTAL,ITE32,9,P_RSNU,OLSEN1,01/01/2016,102733
IT1:46_812(1.2),A,TOTAL,TOTAL,ITE1A,9,P_RSNU,COMP,01/01/2016,4215
IT1:46_812(1.2),A,TOTAL,TOTAL,ITG1,9,P_RSPER,DISAB1,01/01/2016,2.3
IT1:46_812(1.2),A,TOTAL,TOTAL,ITE1A,9,P_RSNU,CIVWAC,01/01/2016,1358
IT1:46_812(1.2),A,TOTAL,TOTAL,ITE33,9,P_RSNU,CIVDIS,01/01/2016,13353
IT1:46_812(1.2),A,TOTAL,TOTAL,ITE1A,9,P_RSNU,ACCALL,01/01/2016,7562
IT1:46_812(1.2),A,TOTAL,TOTAL,ITG11,9,P_RSNU,ACCALL,01/01/2016,12364
IT1:46_812(1.2),A,TOTAL,TOTAL,ITF6,9,P_RSNU,ALL,01/01/2016,501301
IT1:46_812(1.2),A,TOTAL,TOTAL,ITE33,9,P_RSNU,CIVDAC,01/01/2016,1820
IT1:46_812(1.2),A,TOTAL,TOTAL,ITG1,9,P_RSPER,WAR,01/01/2016,0.3
IT1:46_812(1.2),A,TOTAL,TOTAL,ITE1A,9,P_RSNU,ALL,01/01/2016,65779
IT1:46_812(1.2),A,TOTAL,TOTAL,ITF6,9,P_RSNU,CIVDAC,01/01/2016,21125
IT1:46_812(1.2),A,TOTAL,TOTAL,ITG1,9,P_RSPER,SURV,01/01/2016,6.52
IT1:46_812(1.2),A,TOTAL,TOTAL,ITE1A,9,P_RSNU,CIVDAC,01/01/2016,1230
IT1:46_812(1.2),A,TOTAL,TOTAL,ITE33,9,P_RSNU,ALL,01/01/2016,92397
IT1:46_812(1.2),A,TOTAL,TOTAL,ITF6,9,P_RSNU,CIVDIS,01/01/2016,133643
IT1:46_812(1.2),A,TOTAL,TOTAL,ITG1,9,P_RSPER,OLSEN1,01/01/2016,12.15
IT1:46_812(1.2),A,TOTAL,TOTAL,ITF6,9,P_RSNU,CIVWAC,01/01/2016,32055
IT1:46_812(1.2),A,TOTAL,TOTAL,ITE1A,9,P_RSNU,CIVDIS,01/01/2016,10150
IT1:46_812(1.2),A,TOTAL,TOTAL,ITE33,9,P_RSNU,ACCALL,01/01/2016,9696
IT1:46_812(1.2),A,TOTAL,TOTAL,ITG1,9,P_RSPER,NOCONT,01/01/2016,2.78
IT1:46_812(1.2),A,TOTAL,TOTAL,ITE32,9,P_RSNU,WAR,01/01/2016,2117
IT1:46_812(1.2),A,TOTAL,TOTAL,ITF6,9,P_RSNU,COMP,01/01/2016,24685
IT1:46_812(1.2),A,TOTAL,TOTAL,ITG11,9,P_RSNU,ALL,01/01/2016,106213
IT1:46_812(1.2),A,TOTAL,TOTAL,ITE32,9,P_RSNU,DISAB1,01/01/2016,10281
IT1:46_812(1.2),A,TOTAL,TOTAL,ITE34,9,P_RSNU,CIVDAC,01/01/2016,1374
