_id,FREQ,PAESE_PARTNER,TIPO_DATO,TIME_PERIOD,OBS_VALUE
679ca8b05d4d212799f4fa86,M,WORLD,TBV,2006-03-01,-1878
679ca8b05d4d212799f4fa87,M,WORLD,TBV,2006-04-01,-2193
679ca8b05d4d212799f4fa88,M,WORLD,TBV,2006-05-01,-1618
679ca8b05d4d212799f4fa89,M,WORLD,TBV,2006-06-01,-1656
679ca8b05d4d212799f4fa8a,M,WORLD,TBV,2006-07-01,401
679ca8b05d4d212799f4fa8b,M,WORLD,TBV,2006-08-01,-1585
679ca8b05d4d212799f4fa8c,M,WORLD,TBV,2006-09-01,-2753
679ca8b05d4d212799f4fa8d,M,WORLD,TBV,2006-10-01,-778
679ca8b05d4d212799f4fa8e,M,WORLD,TBV,2006-11-01,-940
679ca8b05d4d212799f4fa8f,M,WORLD,TBV,2006-12-01,-734
679ca8b05d4d212799f4fa90,M,WORLD,TBV,2007-01-01,-3739
679ca8b05d4d212799f4fa91,M,WORLD,TBV,2007-02-01,-1407
679ca8b05d4d212799f4fa92,M,WORLD,TBV,2007-03-01,-49
679ca8b05d4d212799f4fa93,M,WORLD,TBV,2007-04-01,-1251
679ca8b05d4d212799f4fa94,M,WORLD,TBV,2007-05-01,-489
679ca8b05d4d212799f4fa95,M,WORLD,TBV,2007-06-01,732
679ca8b05d4d212799f4fa96,M,WORLD,TBV,2007-07-01,2093
679ca8b05d4d212799f4fa97,M,WORLD,TBV,2007-08-01,-943
679ca8b05d4d212799f4fa98,M,WORLD,TBV,2007-09-01,-1527
679ca8b05d4d212799f4fa99,M,WORLD,TBV,2007-10-01,441
679ca8b05d4d212799f4fa9a,M,WORLD,TBV,2007-11-01,-442
679ca8b05d4d212799f4fa9b,M,WORLD,TBV,2007-12-01,-2016
679ca8b05d4d212799f4fa9c,M,WORLD,TBV,2008-01-01,-4016
679ca8b05d4d212799f4fa9d,M,WORLD,TBV,2008-02-01,-421
679ca8b05d4d212799f4fa9e,M,WORLD,TBV,2008-03-01,-434
679ca8b05d4d212799f4fa9f,M,WORLD,TBV,2008-04-01,-617
679ca8b05d4d212799f4faa0,M,WORLD,TBV,2008-05-01,-139
679ca8b05d4d212799f4faa1,M,WORLD,TBV,2008-06-01,-1064
679ca8b05d4d212799f4faa2,M,WORLD,TBV,2008-07-01,2256
679ca8b05d4d212799f4faa3,M,WORLD,TBV,2008-08-01,-2377
679ca8b05d4d212799f4faa4,M,WORLD,TBV,2008-09-01,-2641
679ca8b05d4d212799f4faa5,M,WORLD,TBV,2008-10-01,-530
679ca8b05d4d212799f4faa6,M,WORLD,TBV,2008-11-01,-2570
679ca8b05d4d212799f4faa7,M,WORLD,TBV,2008-12-01,-482
679ca8b05d4d212799f4faa8,M,WORLD,TBV,2009-01-01,-3823
679ca8b05d4d212799f4faa9,M,WORLD,TBV,2009-02-01,-1171
679ca8b05d4d212799f4faaa,M,WORLD,TBV,2009-03-01,-48
679ca8b05d4d212799f4faab,M,WORLD,TBV,2009-04-01,-114
679ca8b05d4d212799f4faac,M,WORLD,TBV,2009-05-01,1093
679ca8b05d4d212799f4faad,M,WORLD,TBV,2009-06-01,-922
679ca8b05d4d212799f4faae,M,WORLD,TBV,2009-07-01,3457
679ca8b05d4d212799f4faaf,M,WORLD,TBV,2009-08-01,-1583
679ca8b05d4d212799f4fab0,M,WORLD,TBV,2009-09-01,-1032
679ca8b05d4d212799f4fab1,M,WORLD,TBV,2009-10-01,-592
679ca8b05d4d212799f4fab2,M,WORLD,TBV,2009-11-01,-1003
679ca8b05d4d212799f4fab3,M,WORLD,TBV,2009-12-01,-138
679ca8b05d4d212799f4fab4,M,WORLD,TBV,2010-01-01,-4300
679ca8b05d4d212799f4fab5,M,WORLD,TBV,2010-02-01,-2927
679ca8b05d4d212799f4fab6,M,WORLD,TBV,2010-03-01,-1701
679ca8b05d4d212799f4fab7,M,WORLD,TBV,2010-04-01,-1089
679ca8b05d4d212799f4fab8,M,WORLD,TBV,2010-05-01,-2205
679ca8b05d4d212799f4fab9,M,WORLD,TBV,2010-06-01,-3556
679ca8b05d4d212799f4faba,M,WORLD,TBV,2010-07-01,1539
679ca8b05d4d212799f4fabb,M,WORLD,TBV,2010-08-01,-3109
679ca8b05d4d212799f4fabc,M,WORLD,TBV,2010-09-01,-3717
679ca8b05d4d212799f4fabd,M,WORLD,TBV,2010-10-01,-2568
679ca8b05d4d212799f4fabe,M,WORLD,TBV,2010-11-01,-3393
679ca8b05d4d212799f4fabf,M,WORLD,TBV,2010-12-01,-3018
679ca8b05d4d212799f4fac0,M,WORLD,TBV,2011-01-01,-6389
